chain,block,txn,pending,sender,level,profit,reason,related_ids,feedback,ts
1,15169510,0xd53855cd55e4e8b354b4e30632b941838ca0adfe7d9fd5c91edb4a01a922146a,FALSE,0x0000000a5aab7e0b99e8b30028d790de05da0f09,3,9.965991016 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Borrow Repay Assets in Same Txn"",""Ids"":[66,128],""Extra"":{""Pool"":""0x41c84c0e2ee0b740cf0d31f63f3b6f627dc6b393"",""Token"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{66,128}",TRUE,31:36.5
1,15169750,0x961b2fb524d74ac534b8316feb0c1c84ab4dcace79914c4954e507bb127545f1,FALSE,0x3aafef5b6283af44818c156e982efad1e27bc591,3,1497.138156 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Borrow Repay Assets in Same Txn"",""Ids"":[75,150],""Extra"":{""Pool"":""0x41c84c0e2ee0b740cf0d31f63f3b6f627dc6b393"",""Token"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{75,150}",TRUE,32:26.3
1,15218752,0xa53f6d0df87876b79081e51889fda55c12df0a00df4db949bf718cbcc1e08cd2,FALSE,0x2ec4c8ebf7be5d8d37073919d18c21ef71f93e97,3,3480.310996 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0x3058ef90929cb8180174d74c507176cca6835d73"",""Profit"":""3480.310996"",""Sig"":""0xd0a494e4""}}]}",{20},TRUE,58:25.6
1,15224150,0xa2475b4fcf8aeeda9b967cb81065cbebe1a6022e508df46caaf3e8d2762db0b5,FALSE,0xfb8844d54e7987ab59034c128d62eca745a092e6,3,132.8520549 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[1,1],""Extra"":{""Pool"":""0x288931fa76d7b0482f0fd0bca9a50bf0d22b9fef"",""Token0"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{1,1}",TRUE,13:57.9
1,15244858,0x7db66c8f1c6a95f33f463af6b963b3b6606622b46e090fb08e3f7db543bb77c2,FALSE,0xbc72602d3bbdc0b379efa75f92df2942ad9a9c7f,3,38.56734749 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[61,33],""Extra"":{""Pool"":""0x4c37048089eb53ebf822afc27121b106e641a6b5""}}]}","{61,33}",TRUE,13:43.1
1,15245310,0x0b2c80386bf4cfd88b90defef82cae71e0f5576887974f9932ada7d3e4afa672,FALSE,0x2ec4c8ebf7be5d8d37073919d18c21ef71f93e97,3,329.889924 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0x3058ef90929cb8180174d74c507176cca6835d73"",""Profit"":""329.889924"",""Sig"":""0xd0a494e4""}}]}",{20},TRUE,15:05.8
1,15247469,0x32addec524bd9318c00876477caaed82597d75f522130ba348bb8d4f6c7ed2ff,FALSE,0x546e1f8a771e1b6e867dd0524dcbc1ab368f12aa,3,5.72645459 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[0,0],""Extra"":{""Pool"":""0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8"",""Token0"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""Token1"":""0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d""}}]}","{0,0}",TRUE,21:16.3
1,15256947,0x2120c3d606c18d2a2a1e51c2a657a9b4dfac38d0987f2701d3a20d93d2ae39cf,FALSE,0x6e7cf4dcd27edee6ef7e23f657411c3a059858b8,3,424.9775499 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[1,1],""Extra"":{""Pool"":""0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8"",""Token0"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{1,1}",TRUE,49:40.4
1,15260969,0x7a3ab3e078408c4746015d35521f9a9faba0e99912a44159d3328cfc7cbd8c06,FALSE,0xae40379049d22d7cb780d3a908dded0c30be46ea,3,645.8027217 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[2,2],""Extra"":{""Pool"":""0x27239549dd40e1d60f5b80b0c4196923745b1fd2"",""Token0"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{2,2}",TRUE,01:54.0
1,15261218,0x5f9b1311b6f2d0122fff88647ad3067f0ff570f982169bfef7f7d6f57bfa94cd,FALSE,0xae40379049d22d7cb780d3a908dded0c30be46ea,3,339.0978354 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[2,2],""Extra"":{""Pool"":""0x27239549dd40e1d60f5b80b0c4196923745b1fd2"",""Token0"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{2,2}",TRUE,02:36.9
1,15269210,0xcdd45816a3ed7bb0e200061fea5d414de9b9c2821a11d789b4fbf5b17bb54661,FALSE,0xe45419390b38f2a90645a8930ce4039d99f116f7,3,9.044957691 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Borrow Repay Assets in Same Txn"",""Ids"":[23,75],""Extra"":{""Pool"":""0x41c84c0e2ee0b740cf0d31f63f3b6f627dc6b393"",""Token"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{23,75}",TRUE,25:29.8
1,15272272,0x19466af4f3217c6e98a2594b62490bd326e00ac67511490b0954c4206cb397db,FALSE,0xb866d875224f330587746aaf739755da9d0ef086,3,14.99454478 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[40,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{40,7}",TRUE,34:31.8
1,15275557,0x5a913a909d4c8c8f0c63e2132f6f8ab6a05607e02063d7de8a15a364b41b8167,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,25093.09568 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[421,173],""Extra"":{""Pool"":""0x5777d92f208679db4b9778590fa3cab3ac9e2168""}}]}","{421,173}",TRUE,44:12.1
1,15278197,0xb2c63a2e06db4297f4e490e0307d606500c5a7dd11a83532e3097efd15cc3305,FALSE,0x015b386c314c52efc4f051ed9fd544a65df33aaa,3,18.6024757 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[51,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{51,7}",TRUE,51:53.4
1,15299349,0xac6e0346a97cf1efff48b60d5cb4aeeb65cecadaf36f5533872a016ea548cef7,FALSE,0xe28c7ee1cb2231b1dead260652ee5657824037cf,3,329.6983164 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[4],""Extra"":{""Address"":""0x1dd706bc740d9991d8b4e37d910b76c9fe8b764f"",""Profit"":""289.7115329"",""Sig"":""0xab9c4b5d""}}]}",{4},TRUE,54:36.3
1,15301110,0xee9d40009b52f34b2cc6dc189551ce19cb99cfe21bded4599e673c9c505fe232,FALSE,0xc871e2388ffe6ae7b90910a0294dfd1d1d5cb4aa,3,9.994730378 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[48,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{48,7}",TRUE,59:53.6
1,15302719,0xefee6a8bda72c2749a49c720dfc48147a825ab630ccf7f919747a0e63576216e,FALSE,0x38625758912915113e3ad952f050da92c53dc150,4,112.9185906 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0x38625758912915113e3ad952f050da92c53dc150"",""Profit"":""112.9185906"",""Sig"":""0xa336a32e""}}]}",{0},TRUE,04:46.3
1,15304256,0x5f9b94e83b3fa27a4923a8816b01355e96cb05f25a9adced0a8ed7d9f296401e,FALSE,0x75877ef85b709a5707844203e51efe71eac20585,3,448.5866047 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[45,7],""Extra"":{""Pool"":""0xbcca60bb61934080951369a648fb03df4f96263c""}}]}","{45,7}",TRUE,09:18.6
1,15304404,0x318831cc57512b71e3616bdd0ed169bef0d66e7e8fc77cc586e91b03c20a421d,FALSE,0x0b97abcab8675c425668863da906c41de4595882,3,9.058674861 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[0,0],""Extra"":{""Pool"":""0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8"",""Token0"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""Token1"":""0x77777feddddffc19ff86db637967013e6c6a116c""}}]}","{0,0}",TRUE,09:44.2
1,15305057,0x42d12498224463a206923a939204c47f69420689971dd29c5fb36fa16f697ddd,FALSE,0xc7af29a29dbebc4437736fa61b209f95703c5d84,3,7.995835403 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[57,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{57,7}",TRUE,11:37.2
1,15305750,0x4036b4565342deae1e5fa430561f1d8ee542a0fa9ddc9801927d59965f896480,FALSE,0x7eabd555c1b9506490962c1d2321fb7bc49e7d68,3,16.88419564 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[40,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{40,7}",TRUE,13:37.4
1,15308272,0x24d7af52ad16950586f60a0afc3ceeddbdf4a2a3da9c5f5a1d1d896064400434,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1780.871419 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[83,83],""Extra"":{""Pool"":""0x43ae24960e5534731fc831386c07755a2dc33d47"",""Token0"":"""",""Token1"":""""}}]}","{83,83}",TRUE,20:56.2
1,15313586,0x4b7225e83d3db0fa40f798b8ebfa90fb0f0a566251c9d02ec6302f4d7223cd04,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1803.131853 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,36:24.3
1,15313956,0x28a43de179b966a53a518aeaa1a540976be40cdc19d3368dfa80a093f5dd7c45,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1804.828692 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,37:35.1
1,15314076,0x1632f03e9b995bf07949f482f99a54e6f082ffd9c8ff311799fbb0b95ec7e15f,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1755.089909 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,37:55.5
1,15314266,0x374a3084182f8091f88a478d9d4e2dee1afd2ca2b105cfb818a954bc09649f8c,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1755.803323 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,38:29.1
1,15314828,0xefaf99736c9be1e80bed8c767758524044e27ebe4f3d79989f3dae20c53c676c,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,30119.52188 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[381,127],""Extra"":{""Pool"":""0x5777d92f208679db4b9778590fa3cab3ac9e2168""}}]}","{381,127}",TRUE,40:07.5
1,15345867,0x9c8f825d0f32048277dd1c632937b880ad6dbaf0f10eeeb4e708c2dcea69cc92,FALSE,0xc1056bdfe993340326d2efadacfdfd6fab5eb13c,3,906.9143238 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[19,5],""Extra"":{""Depositor"":""0xafd3f19e0470d4e4cd4aa5aa699915838a79ab6b"",""Pool"":""0x8798249c2e607446efb7ad49ec89dd1865ff4272""}}]}","{19,5}",TRUE,10:31.3
1,15347615,0xde99db7220b9dd4dc3cc55fa5278e305d6f7abb31ea5b036c1713a99c803f4f3,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1335.831656 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0x8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,15:40.9
1,15347930,0xe14b208868389803893a6781f1a3049640d2abb861fc7cd01247892d78f1cbf7,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1336.508073 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[54,54],""Extra"":{""Pool"":""0xb4d0d9df2738abe81b87b66c80851292492d1404"",""Token0"":"""",""Token1"":""""}}]}","{54,54}",TRUE,16:36.9
1,15347919,0x23ca1f2a531f4431968b1c5e1ba84abdf9b109658b0a34cbd01b7c490adf00f1,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1336.450572 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[54,54],""Extra"":{""Pool"":""0xb4d0d9df2738abe81b87b66c80851292492d1404"",""Token0"":"""",""Token1"":""""}}]}","{54,54}",TRUE,16:39.5
1,15353748,0x63e60663a9795ec89ef23d1dfb90c1c9124cdc1f8fd19caf619b1fb400b4385e,FALSE,0xa8152b43083186f29cfc2a0ffb58f716fbd0c0ba,3,11.24580975 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[0,0],""Extra"":{""Pool"":""0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8"",""Token0"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""Token1"":""0x77fba179c79de5b7653f68b5039af940ada60ce0""}}]}","{0,0}",TRUE,34:03.7
1,15354438,0xf1818f62c635e5c80ef16b7857da812c74ce330ebed46682b4d173bffe84c666,FALSE,0xdfdea277f6b44270bcb804997d1e6cc4ad8407db,4,1983.718646 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0xdfdea277f6b44270bcb804997d1e6cc4ad8407db"",""Profit"":""80.836899"",""Sig"":""0x5cffe9de""}}]}",{1},TRUE,36:05.0
1,15354431,0x79d1d6694966a7102795ea8c13df234ac8233e703b0da6b202d8c43a647ee830,FALSE,0xfac983fce7ef3cee8ffb2ceb967e1b2362aada00,3,1357.151398 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[45,45],""Extra"":{""Pool"":""0x3da1313ae46132a397d90d95b1424a9a7e3e0fce"",""Token0"":"""",""Token1"":""""}}]}","{45,45}",TRUE,36:05.3
1,15369711,0xbcb5c04cf236a87d1d34dc80579f41773f40d528f174056b81d10160f35ae8bd,FALSE,0xabb63baeebfcfc2cde9ee702b48e7e8886d90e0f,4,2649.00588 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0xabb63baeebfcfc2cde9ee702b48e7e8886d90e0f"",""Profit"":""108.5236102"",""Sig"":""0x5cffe9de""}}]}",{1},TRUE,20:24.1
1,15370495,0xd115bfdf3d5ae18d52f311d15e0ac4c7d9bd9ed97e3447c70a043cfdc9f8ae26,FALSE,0xd40f88175b439e89d989b7c0f36d6c1aac1a8b33,3,50.36761968 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[42,10],""Extra"":{""Pool"":""0xed1840223484483c0cb050e6fc344d1ebf0778a9""}}]}","{42,10}",TRUE,22:47.4
1,15376522,0x22fe5a8d273c6a53c0d75fa577291efa2d1090f24a55cdb23a702cd14836b39f,FALSE,0x42b1299fcca091a83c08c24915be6e6d63906b1a,3,5.999358705 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[375,199],""Extra"":{""Pool"":""0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8""}}]}","{375,199}",TRUE,40:15.8
1,15391651,0x0e34159d02d21f2414358aeb2927b697bf6c4ff9ed73758fc91eaa08e6ffc2f1,FALSE,0x95ee9c548c523a1e8e10d22a217b139855954db8,3,6.341411424 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[49,3],""Extra"":{""Pool"":""0xbcca60bb61934080951369a648fb03df4f96263c""}}]}","{49,3}",TRUE,24:45.5
1,15394244,0x956de09a42810fd45f0d8e4d7d04f76ec58ecd9e73e1ec7e2e8355b0daee15d7,FALSE,0xabb63baeebfcfc2cde9ee702b48e7e8886d90e0f,4,3129.409676 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[1],""Extra"":{""Address"":""0xabb63baeebfcfc2cde9ee702b48e7e8886d90e0f"",""Profit"":""123.6719871"",""Sig"":""0x5cffe9de""}}]}",{1},TRUE,32:25.2
1,15395561,0xaf682df8329a968c6e9597a4fb688fb000302a8fcf73264f5b0f3c5b13fd8b9c,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,1949.183846 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[630,786],""Extra"":{""Depositor"":""0xe140bb5f424a53e0687bfc10f6845a5672d7e242"",""Pool"":""0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7""}}]}","{630,786}",TRUE,36:16.6
1,15397695,0x27da1a3d032269f54e9d0b5423541e6f04823884195077ce224e5fe91d7d5d3c,FALSE,0xcae617c08bb445af1089dd34431a23a483c4ce04,3,5688.587113 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[1774,405],""Extra"":{""Depositor"":""0xe140bb5f424a53e0687bfc10f6845a5672d7e242"",""Pool"":""0x028171bca77440897b824ca71d1c56cac55b68a3""}}]}","{1774,405}",TRUE,42:23.9
1,15400654,0x20d000c1b21127bb49698b47d6c30cbf9c1d9b11220a167831d69c18496a14b4,FALSE,0x5819cf8ca77bd3815a50bf31c43ccf67ebd88ef3,3,717.7312021 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[40,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{40,7}",TRUE,51:10.5
1,15403962,0xd568b069cfdaa7146136989ae132a66b4c2f99592214ec73a3292884cb694acb,FALSE,0x6e9959c2d0913dd7993a594a5b5080655b0725fb,3,354.2081158 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[37,37],""Extra"":{""Pool"":""0x288931fa76d7b0482f0fd0bca9a50bf0d22b9fef"",""Token0"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{37,37}",TRUE,01:08.8
1,15415945,0x277bd94d16539e066e3e5685a29c93f76973303a8d41b0d032fe61333481f997,FALSE,0x6ed126a8e0e11ac0579afcd5fd32f87d0da49d88,3,200 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[42,10],""Extra"":{""Pool"":""0xed1840223484483c0cb050e6fc344d1ebf0778a9""}}]}","{42,10}",TRUE,36:38.4
1,15416140,0xe69568a9453f46f7fcbd62903f979423c6de64d15d2267e47613be08b3332fb4,FALSE,0x6ed126a8e0e11ac0579afcd5fd32f87d0da49d88,3,83.5566 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[42,10],""Extra"":{""Pool"":""0xed1840223484483c0cb050e6fc344d1ebf0778a9""}}]}","{42,10}",TRUE,37:11.4
1,15419757,0x7e5118719335ac95ba234d5e74c1ae38bb35c39bba9825829e40f0ba7270a2fc,FALSE,0x2ec4c8ebf7be5d8d37073919d18c21ef71f93e97,3,612.368238 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0x3058ef90929cb8180174d74c507176cca6835d73"",""Profit"":""612.368238"",""Sig"":""0xd0a494e4""}}]}",{20},TRUE,47:44.5
1,15422426,0x16422599f173379fb2426377c643ebb082444c8d5fd7da4c82ad995811ac2836,FALSE,0x6ed126a8e0e11ac0579afcd5fd32f87d0da49d88,3,299.0071241 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[42,10],""Extra"":{""Pool"":""0xed1840223484483c0cb050e6fc344d1ebf0778a9""}}]}","{42,10}",TRUE,55:41.4
